,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total
11:05:23:85,0.349823,0.24003601,9.421448,-0.09625244,-0.24990845,-0.047409058,27.900696,-58.050537,-247.50061,9.430995484790019,0.2719676163954147,255.74374994053107
11:05:23:86,0.25645447,0.15144348,9.914642,-0.07814026,-0.17745972,-0.115600586,27.800496666666668,-57.60040266666667,-247.7005,9.919114376343359,0.22574620249051675,255.8255334385477
11:05:23:87,-0.11705017,0.07003784,10.2426605,-0.048309326,-0.062408447,-0.16033936,27.70029733333333,-57.15026833333333,-247.90039,10.243568721865888,0.1787101440901878,255.9073169365643
11:05:23:88,-0.35406494,-0.11192322,10.482071,-0.0014343262,0.06329346,-0.15180969,27.600098,-56.700134,-248.10028,10.488646301499225,0.16448191799804532,255.98910043458093
11:05:23:89,-0.36125183,-0.20768738,10.527557,0.043304443,0.15063477,-0.10920715,27.600098,-56.700134,-248.10028,10.535800554335614,0.19102960589294962,255.98910043458093
11:05:23:90,-0.27027893,-0.18135071,10.628113,0.08590698,0.19857788,-0.06552124,27.825165,-57.2998045,-248.10028,10.63309572611798,0.22606684084392473,256.1476945960062
11:05:23:91,-0.13859558,-0.16459656,10.810074,0.12745667,0.2315979,-0.03250122,28.050232,-57.899475,-248.10028,10.812215344129775,0.266343986816649,256.3062887574315
11:05:23:92,0.06251526,-0.12388611,10.874725,0.17326355,0.27207947,-0.013320923,27.799988,-58.249410000000005,-247.85003666666665,10.87561031628151,0.3228388804708245,256.1169605474291
11:05:23:93,0.270813,-0.16699219,10.800507,0.19883728,0.29763794,0.004776001,27.549744,-58.599345,-247.59979333333334,10.805192156067331,0.35797683923795126,255.92763233742662
11:05:23:94,0.4982605,-0.24838257,10.766983,0.20202637,0.3008423,0.010101318,27.2995,-58.94928,-247.34955,10.78136727642784,0.36252279965542034,255.7383041274242
11:05:23:95,0.725708,-0.22923279,10.740646,0.17752075,0.3019104,0.005844116,27.2995,-58.19931,-247.200015,10.767575227069054,0.35028225761597453,255.4226986969947
11:05:23:96,0.8981018,-0.1598053,10.860352,0.15835571,0.29444885,-0.005874634,27.2995,-57.44934,-247.05048,10.89859487002684,0.334381769061294,255.10709326656522
11:05:23:97,0.8813324,-0.07600403,11.03035,0.1104126,0.23052979,-0.047409058,27.600098,-57.59964,-246.974945,11.065764525524932,0.259966430711066,255.1004233743813
11:05:23:98,0.7233124,0.012573242,11.985626,0.073135376,0.16767883,-0.12197876,27.900696,-57.74994,-246.89941,12.007438091711494,0.21987221548883315,255.09375348219743
11:05:23:99,0.50305176,-0.011367798,12.43335,0.10934448,0.21348572,-0.15927124,27.525329499999998,-58.125305,-247.425075,12.44352773623985,0.2879230727842533,255.6474410918246
11:05:24:00,0.44558716,-0.07121277,12.639252,0.16474915,0.29658508,-0.17524719,27.149963,-58.50067,-247.95074,12.647304467564302,0.381859358543463,256.20112870145175
11:05:24:01,0.47911072,-0.2795105,12.469254,0.2361145,0.3711548,-0.17524719,26.9248965,-58.2756035,-247.725675,12.48158517649682,0.47351612462110104,255.90832792398203
11:05:24:02,0.7400818,-0.56681824,11.873108,0.27020264,0.41056824,-0.16992188,26.69983,-58.050537,-247.50061,11.909647247821908,0.520047297524371,255.6155271465123
11:05:24:03,0.9962616,-0.7104645,11.018372,0.3330536,0.49365234,-0.16459656,27.300263,-57.525634499999995,-247.50061,11.08610925941914,0.6178263193036286,255.5615152169871
11:05:24:04,1.1183624,-0.5500641,10.058304,0.3383789,0.5426483,-0.17631531,27.900696,-57.000732,-247.50061,10.135224927363899,0.6633660723902723,255.50750328746187
11:05:24:05,1.1590576,-0.17895508,9.335251,0.16900635,0.45637512,-0.24555969,27.975464000000002,-57.225036,-247.650145,9.408631711028791,0.5451063729660781,255.7107010347193
11:05:24:06,1.175827,0.23284912,8.942596,-0.05895996,0.32746887,-0.33717346,28.050232,-57.44934,-247.79968,9.02257230870608,0.4737067445484074,255.9138987819767
11:05:24:07,0.9771118,0.5345154,9.050339,-0.3359375,0.18153381,-0.46073914,30.299377,-57.899475,-248.55042,9.118612295599446,0.5984054505160408,256.9974955793152
11:05:24:08,0.63952637,0.6135254,9.660858,-0.60543823,0.045181274,-0.59069824,30.099487,-58.099873333333335,-248.10028333333332,9.701421787064746,0.847066236255993,256.5843899257638
11:05:24:09,0.16786194,0.36453247,10.45813,-0.79826355,-0.025131226,-0.6780548,29.899597,-58.30027166666667,-247.65014666666667,10.465827470844571,1.0476710292748892,256.17128427221235
11:05:24:10,-0.18647766,-0.037704468,11.255402,-0.90478516,0.007888794,-0.6993561,29.699707,-58.50067,-247.20001,11.257009803948392,1.143589687534043,255.75817861866088
11:05:24:11,-0.30378723,-0.4925995,12.021545,-0.9111786,0.059020996,-0.6631317,30.2246095,-57.825469999999996,-247.875215,12.035467798782742,1.128482862347356,256.3207074977971
11:05:24:12,-0.26548767,-0.9187622,12.404617,-0.80677795,0.16023254,-0.5832367,30.749512,-57.15027,-248.55042,12.441427996808077,1.0083303901539138,256.8832363769334
11:05:24:13,-0.12901306,-1.2683105,12.521927,-0.6203613,0.29870605,-0.45967102,30.4496765,-57.6004035,-249.00055,12.586656096334316,0.8278713024813296,257.38396917406806
11:05:24:14,0.13912964,-1.2826843,12.23941,-0.37854004,0.4265442,-0.31053162,30.149841,-58.050537,-249.45068,12.307225244477042,0.6493553753197597,257.88470197120273
11:05:24:15,0.36180115,-1.1222687,11.533127,-0.13459778,0.52241516,-0.17417908,31.050109499999998,-57.525634499999995,-249.45068,11.593248272389841,0.56689726907827,257.87600820447994
11:05:24:16,0.70176697,-0.8182068,10.568268,0.070999146,0.502182,-0.08149719,31.950378,-57.000732,-249.45068,10.62309878366822,0.5136822284590206,257.86731443775716
11:05:24:17,1.1829987,-0.54766846,9.648895,0.19244385,0.3764801,-0.048477173,32.099914,-57.6004025,-250.27542,9.736560038704914,0.4255842306769653,258.81684115210896
11:05:24:18,1.3912964,-0.3776703,8.894714,0.22865295,0.2124176,-0.06765747,32.24945,-58.200073,-251.10016,9.010786739788655,0.31934454994607847,259.76636786646077
11:05:24:19,1.5804443,-0.21965027,8.382355,0.1892395,0.061157227,-0.111328125,32.3249815,-57.975006500000006,-250.800325,8.532873242498013,0.22791609462825385,259.4356292043511
11:05:24:20,1.7312775,-0.20050049,8.06633,0.0912323,-0.062408447,-0.17311096,32.400513,-57.74994,-250.50049,8.25246641298203,0.2053912152268529,259.1048905422414
11:05:24:21,1.7192993,-0.23881531,8.109421,-0.034454346,-0.15402222,-0.24342346,32.925415,-58.799745,-250.12512500000003,8.293113516075364,0.29011192166194705,259.0474596178713
11:05:24:22,1.5493164,-0.19093323,8.418274,-0.15696716,-0.21047974,-0.31159973,33.450317,-59.84955,-249.74976,8.561785675003971,0.407473682591902,258.99002869350124
11:05:24:23,1.2380676,-0.24838257,8.698395,-0.24964905,-0.21687317,-0.36593628,32.5500485,-58.9500435,-249.974825,8.789572279654713,0.4932220403144914,258.8893325914565
11:05:24:24,0.883728,-0.20768738,8.940201,-0.30717468,-0.1913147,-0.39575195,31.64978,-58.050537,-250.19989,8.986172886507152,0.5362622533779484,258.7886364894117
11:05:24:25,0.5198059,-0.19093323,9.272995,-0.33273315,-0.16680908,-0.40534973,31.800079,-58.4251405,-249.825285,9.289515054189753,0.5503135668784133,258.5297881022075
11:05:24:26,0.2803955,-0.15501404,9.53157,-0.31143188,-0.13272095,-0.39149475,31.950378,-58.799744,-249.45068,9.536953268938534,0.5175643010552403,258.27093971500324
11:05:24:27,0.1439209,-0.11909485,9.72551,-0.23046875,-0.06135559,-0.34675598,31.874847000000003,-57.975007,-250.05035,9.727303920863855,0.42085634463148,258.65649361922647
11:05:24:28,0.10800171,-0.06881714,9.62735,-0.10050964,0.029205322,-0.2828369,31.799316,-57.15027,-250.65002,9.628201711151501,0.30158224511344045,259.0420475234497
11:05:24:29,0.17984009,0.05567932,9.380737,0.04862976,0.08885193,-0.21040344,32.174683,-57.900239,-250.274655,9.382625928161895,0.23351472455975042,258.89355542508633
11:05:24:30,0.2995453,0.20890808,8.964157,0.20309448,0.10696411,-0.14434814,32.55005,-58.650208,-249.89929,8.971592985266907,0.2711550740001413,258.74506332672297
11:05:24:31,0.5293884,0.35255432,8.346451,0.3298645,0.09843445,-0.09854126,32.39975,-58.049774,-250.499725,8.370650567429406,0.35806467185334007,259.1721310885559
11:05:24:32,0.7137451,0.54649353,7.767044,0.37460327,0.07713318,-0.087890625,32.24945,-57.44934,-251.10016,7.818891209375014,0.39243075735025656,259.5991988503888
11:05:24:33,0.7616272,0.69493103,7.168503,0.42147827,-0.04536438,-0.09428406,33.224486999999996,-56.999970000000005,-250.42496,7.24226762756291,0.4342710478780054,258.9724685021064
11:05:24:34,0.7735901,0.82421875,6.718384,0.3809967,-0.12953186,-0.11985779,34.199524,-56.5506,-249.74976,6.812815993561369,0.4198843626400413,258.34573815382396
11:05:24:35,0.7185364,0.9104004,6.4645996,0.2861786,-0.21047974,-0.15501404,34.349823,-56.625367,-249.67499,6.567813291710208,0.3875942009957698,258.30984425993347
11:05:24:36,0.66586304,0.95111084,6.4717865,0.15621948,-0.26800537,-0.18696594,34.500122,-56.700134,-249.60022,6.575105012057663,0.3621983807257991,258.273950366043
11:05:24:37,0.70895386,0.9463196,6.7758484,0.029449463,-0.3020935,-0.21572876,34.124756,-57.2998045,-249.375155,6.878245263200173,0.3723797141418635,258.1400157263124
11:05:24:38,0.72810364,0.9175873,7.348068,-0.07814026,-0.32234192,-0.24342346,33.74939,-57.899475,-249.15009,7.440847041589185,0.4114185150191051,258.0060810865818
11:05:24:39,0.7520447,0.9271698,7.6257935,-0.131401065,-0.302101135,-0.26898956,33.5243225,-58.2748415,-249.375155,7.71867485864461,0.4294883338169986,258.27886688569595
11:05:24:40,0.7065582,1.0588531,8.176453,-0.18466187,-0.28186035,-0.29455566,33.299255,-58.650208,-249.60022,8.274948823924886,0.447558152614892,258.55165268481016
11:05:24:41,0.6850128,1.1234894,8.358414,-0.20170593,-0.26481628,-0.30947876,33.52432225,-58.50029025,-249.45030250000002,8.461356603020121,0.454521778621598,258.4024721477457
11:05:24:42,0.54135894,1.2096786499999999,8.674446249999999,-0.24289448666666666,-0.21155293500000003,-0.32581075000000004,33.7493895,-58.3503725,-249.300385,8.776724567329143,0.46811928647772066,258.2532916106812
11:05:24:43,0.39770508,1.2958679,8.9904785,-0.28408304333333334,-0.15828959000000004,-0.34214274,33.97445675,-58.20045475,-249.1504675,9.092092531638164,0.4817167943338433,258.10411107361665
11:05:24:44,0.27560425,1.2815094,9.426224,-0.3252716,-0.105026245,-0.35847473,34.199524,-58.050537,-249.00055,9.51692823042616,0.49531430218996597,257.9549305365522
11:05:24:45,0.1726532,1.2815094,9.603409,-0.3391266,-0.07093811,-0.35101318,33.8249205,-57.9002385,-249.975585,9.690074297498425,0.4932031212509147,258.8140866004223
11:05:24:46,-0.24394226,1.3030548,10.02478,-0.33486938,0.010025024,-0.30413818,33.450317,-57.74994,-250.95062,10.11205585854909,0.45247987281369473,259.6732426642924
11:05:24:47,-0.51927185,1.3006592,10.278564,-0.2975769,0.03665161,-0.24023438,33.60036133333333,-57.599895000000004,-250.95062,10.373535342921576,0.38419774760295833,259.659460713161
11:05:24:48,-0.587509155,1.34495545,10.431792999999999,-0.22354126,0.0254669185,-0.15714264,33.750405666666666,-57.44985,-250.95062,10.534727900516334,0.27582379274810154,259.6456787620296
11:05:24:49,-0.65574646,1.3892517,10.585022,-0.14950562,0.014282227,-0.0740509,33.90045,-57.299805,-250.95062,10.695920458111093,0.16744983789324472,259.63189681089824
11:05:24:50,-0.7108154,1.3820648,10.606567,-0.104766846,-0.0048980713,-0.03036499,32.925414,-57.675171,-250.72555499999999,10.719823933711094,0.10918844142558176,259.3740309307892
11:05:24:51,-0.5144806,1.4922028,10.53714,0.006011963,-0.07839966,0.10171509,31.950378,-58.050537,-250.50049,10.654702194979652,0.12856364152021002,259.1161650506802
11:05:24:52,-0.2894287,1.6621857,10.685577,0.04649353,-0.14762878,0.17095947,35.549927,-57.15027,-249.89929,10.817956650707988,0.23061449520537555,258.80418430404546
11:05:24:53,0.09723663999999999,1.69929505,10.9549255,0.08218383800000001,-0.21633911,0.199722285,34.3498235,-57.075501,-250.424955,11.093025919139237,0.30724013851872706,259.1366298270368
11:05:24:54,0.48390198,1.7364044,11.224274,0.117874146,-0.28504944,0.2284851,33.14972,-57.000732,-250.95062,11.368095187570487,0.38386578183207853,259.4690753500282
11:05:24:55,0.8334503,1.7340088,11.40863,0.14556885,-0.3170166,0.21357727,32.849630000000005,-57.050578,-250.75022333333334,11.56971323749848,0.40902941828985284,259.24835409729485
11:05:24:56,0.97351075,1.6669692999999999,11.626503,0.14982605,-0.33618927,0.15764618,32.54954,-57.100424,-250.54982666666666,11.786711728041979,0.4047456482282972,259.0276328445614
11:05:24:57,1.1135712,1.5999298,11.844376,0.15408325,-0.35536194,0.10171509,32.24945,-57.15027,-250.34943,12.00371021858548,0.40046187816674156,258.80691159182805
11:05:24:58,1.1710358,1.5951538,11.973663,0.15089417,-0.33831787,0.076156616,31.950378,-58.50067,-249.74976,12.136080344497769,0.3781902455932692,258.4919682791893
11:05:24:59,1.254837,1.3868561,12.138855,0.14875793,-0.26481628,0.02609253,32.550049,-57.750701,-250.35019,12.282092103941462,0.3048563662000914,258.9805218146088
11:05:24:60,1.2045593,1.2695389,11.91619875,0.15089417,-0.21154785,-0.0016021729,33.14972,-57.000732,-250.95062,12.044411978655177,0.2598540173590027,259.4690753500282
11:05:24:61,1.1542816,1.1522217,11.6935425,0.1530304,-0.03152466,-0.09535217,33.0749515,-57.4501035,-251.02539,11.806731853368893,0.1830413719244491,259.6312770830288
11:05:24:62,0.7903595,1.0588531,11.3463745,0.106155396,0.05050659,-0.16778564,33.000183,-57.899475,-251.10016,11.423049169152259,0.20487045839640844,259.7934788160294
11:05:24:63,0.3210907,0.9463196,11.276947,0.0038909912,0.045181274,-0.22744751,32.3249815,-56.6993715,-250.800325,11.32113747217035,0.2319242487062999,259.1565289916516
11:05:24:64,-0.04522705,0.7691498,11.56665,-0.118621826,-0.009155273,-0.24874878,31.64978,-55.499268,-250.50049,11.592283171290793,0.2757370344708291,258.5195791672738
11:05:24:65,-0.24154663,0.63027954,11.765366,-0.171875,-0.03791809,-0.24768066,32.474517500000005,-55.949402,-250.19989,11.784711883918206,0.3038494800263507,258.4296420909793
11:05:24:66,-0.6988373,0.23524475,12.49321,-0.26669312,-0.13378906,-0.2071991,33.299255,-56.399536,-249.89929,12.514951448901984,0.36325775954799366,258.3397050146849
11:05:24:67,-0.8472748,-0.059249878,12.96965,-0.2698822,-0.18171692,-0.14329529,32.9246525,-56.774902999999995,-250.274655,12.997430756009361,0.35551509254504304,258.73749086862057
11:05:24:68,-0.8089752,-0.30584717,13.249771,-0.2336731,-0.19024658,-0.050613403,32.55005,-57.15027,-250.65002,13.27796727357215,0.30554638834151976,259.1352767225562
11:05:24:69,-0.50491333,-0.43273926,13.429337,-0.15696716,-0.12953186,0.052719116,32.6248175,-56.324769,-250.57525500000003,13.44579090264035,0.2102296298463817,258.8927394611305
11:05:24:70,-0.016494751,-0.6697693,13.027115,-0.03340149,0.02281189,0.14326477,32.699585,-55.499268,-250.50049,13.04433165076916,0.14886516107788653,258.6502021997047
11:05:24:71,0.14152527,-0.68652344,12.201111,0.11254883,0.23478699,0.20825195,33.04952,-55.649312,-250.2004,12.221229621852252,0.33340822498317507,258.4371027525721
11:05:24:72,0.097236634,-0.70687867,11.306877,0.18711853,0.34132385,0.22529602,33.399454999999996,-55.799355999999996,-249.90031000000002,11.329685774259792,0.4497483868520529,258.2240033054395
11:05:24:73,0.052947998,-0.7272339,10.412643,0.3053589,0.50323486,0.23168945,33.74939,-55.9494,-249.60022,10.438141926667331,0.632589427171947,258.0109038583069
11:05:24:74,-0.030853271,-0.81581116,8.935425,0.3564911,0.49897766,0.23062134,32.400513,-56.25,-250.19989,8.972642849447254,0.6551723529130951,258.48373391506726
11:05:24:75,-0.023674011000000002,-0.8696823149999999,8.516434,0.3341217,0.4595642,0.22955322,32.0999145,-57.0747375,-249.900055,8.561300143287951,0.6128060420270824,258.33855119786557
11:05:24:76,-0.016494751,-0.92355347,8.097443,0.19244385,0.27314758,0.24978638,31.799316,-57.899475,-249.60022,8.14995743712865,0.41717798539254597,258.1933684806639
11:05:24:77,-0.028457642,-0.92355347,8.135757,0.06248474,0.12400818,0.25938416,32.24945066666667,-57.599894,-250.40029,8.18805854964327,0.29421508101843724,258.95709777552463
11:05:24:78,-0.137397766,-0.896018985,8.607414,-0.004638672,0.05050659,0.2657776,32.69958533333333,-57.300313,-251.20036,8.655949865587955,0.2705737710368684,259.72082707038544
11:05:24:79,-0.24633789,-0.8684845,9.079071,-0.2230072,-0.23072815,0.29666138,33.14972,-57.000732,-252.00043,9.12384118153264,0.4370076256059691,260.4845563652462
11:05:24:80,-0.22239685,-0.9115753,9.672836,-0.25390625,-0.3127594,0.3403473,32.400513,-54.299927,-251.2497,9.718239869922742,0.5273737865069826,259.08432423625806
11:05:24:81,-0.05718994,-0.8996124,10.118149,-0.22195435,-0.34577942,0.40319824,32.70009366666667,-54.84975133333333,-251.19985333333332,10.158223877512839,0.575670010959887,259.1909026644836
11:05:24:82,0.24567413,-0.90081023,10.286941500000001,-0.15590668,-0.34098053,0.42716217,32.99967433333333,-55.399575666666664,-251.15000666666666,10.333559725534784,0.5727066848605376,259.2974810927091
11:05:24:83,0.5485382,-0.90200806,10.455734,-0.08985901,-0.33618164,0.4511261,33.299255,-55.9494,-251.10016,10.508895573556728,0.569743358761188,259.40405952093465
11:05:24:84,0.95077515,-0.7631378,10.424606,0.035842896,-0.2669525,0.44047546,30.900574,-55.499268,-251.5503,10.495654479015702,0.516301250542867,259.4466566601992
11:05:24:85,1.290741,-0.5835724,9.84761,0.15835571,-0.14657593,0.38934326,30.3749085,-55.574799,-251.47553,9.948969383168427,0.4451395379568036,259.3287667435392
11:05:24:86,1.3458099,-0.51174927,9.490875,0.24143982,-0.0016937256,0.321167,29.849243,-55.65033,-251.40076,9.599468728419742,0.40180131567360566,259.2108768268792
11:05:24:87,1.3242645,-0.43273926,8.909088,0.2680664,0.10057068,0.23701477,29.849243,-55.65033,-250.875095,9.017360407838295,0.3716854283971532,258.7011138232949
11:05:24:88,0.97232056,-0.3657074,8.123779,0.24783325,0.17088318,0.14433289,29.849243,-55.65033,-250.34943,8.18992884063436,0.3338478158506163,258.1913508197106
11:05:24:89,0.780777,-0.3992157,7.992111,0.22653198,0.19537354,0.10171509,30.449676500000002,-55.0498965,-250.724795,8.040076127449074,0.3159644246249253,258.49828715322974
11:05:24:90,0.20617676,-0.5548401,7.616211,0.16261292,0.24650574,-0.010131836,31.05011,-54.449463,-251.10016,7.639177075408915,0.2954838332372938,258.80522348674896
11:05:24:91,0.07449341,-0.5548401,7.5108643,0.15621948,0.24545288,-0.016525269,31.424713,-54.0748595,-251.10016,7.5316983036839655,0.2914184735861595,258.7724346780131
11:05:24:92,-0.41871643,-0.5716095,7.264267,0.14343262,0.19432068,0.0005187988,31.799316,-53.700256,-251.10016,7.298742077682372,0.24152373032048358,258.73964586927724
